,Restaurant_Name,longitude,lattitude,rad_longi,rad_latit,e_distance
2182,Thai House,73.83216,18.56898,1.2885762813333335,0.3240802815,0.0016000137080708797
2183,Indian Thali House,73.83216,18.56898,1.2885762813333335,0.3240802815,0.0016000137080708797
2184,Sasha's,73.76893,18.54882,1.2874727421944445,0.3237284335,0.0011782508844418408
2185,Red Cafe,73.85771,18.44737,1.2890221998055555,0.3219578491944444,0.0013084156721611458
2186,Alen's Restaurant,73.88383,18.48427,1.2894780663611112,0.32260185669444447,0.0015785110613549267
2187,Past Times,73.87743,18.53689,1.2893663685833334,0.3235202218611111,0.0017154421307378962
2188,Deli Times,73.87743,18.53689,1.2893663685833334,0.3235202218611111,0.0017154421307378962
2189,Swami Pure Veg,73.86942,18.45736,1.2892265718333333,0.32213220244444446,0.0014171797412396903
2190,Sapna Pav Bhaji,73.86924,18.45654,1.2892234303333334,0.3221178911666667,0.0014193428150609485
2191,Balaji Bhel & Snacks,73.784,18.56201,1.2877357555555558,0.32395863563888894,0.0013384234874528477
2192,Sneha,73.78314,18.4437,1.2877207461666669,0.3218937975,0.0007579626255138006
2193,Trushna,73.78314,18.4437,1.2877207461666669,0.3218937975,0.0007579626255138006
2194,Food N Snax,73.78355,18.56193,1.2877279018055556,0.3239572394166667,0.0013380241715558337
2195,Rajkamal Sweets,73.85952,18.44714,1.2890537893333334,0.3219538350555556,0.001337638091968498
2196,Hotel Talap,73.86962,18.4562,1.2892300623888888,0.32211195722222224,0.0014276733221322807
2197,Talap,73.86962,18.4562,1.2892300623888888,0.32211195722222224,0.0014276733221322807
2198,Chopstick Chinese Fast Food,73.87977,18.53471,1.2894072080833334,0.3234821748055556,0.0017314521638952095
2199,M.M. Restaurant,73.83288,18.57033,1.2885888473333336,0.32410384275,0.0016266789693254902
2200,Ranna Ghor,73.885038,18.522606,1.2894991493166665,0.3232709263833333,0.0017228688375471536
2201,Chai Katta,73.78447,18.56343,1.2877439583611112,0.32398341858333335,0.0013620599744444397
2202,Saffron,73.87992,18.53583,1.289409826,0.3235017219166667,0.001743419402681064
2203,Havmor Ice Cream,73.78332,18.56306,1.2877238876666668,0.32397696105555557,0.0013580988674918861
2204,Ajay Restaurant & Bar,73.84988,18.56536,1.2888855445555556,0.3240171024444444,0.0017014338807598297
2205,Mukul's Chinese Fast Food,73.81711,18.57276,1.2883136170277778,0.324146253,0.001571411485824578
2206,Dakshin Bharat,73.77572,18.55833,1.287591246555556,0.3238944094166667,0.0013012198531806207
2207,Mahalaxmi Foods,73.87068,18.45561,1.2892485623333334,0.32210166008333335,0.0014486523099278648
2208,Italy Via Punjab,73.78576,18.5648,1.2877664724444444,0.32400732888888895,0.001383464818405937
2209,Shree Ganesh Snacks And Fast Food,73.84886,18.56615,1.2888677427222224,0.3240308901388889,0.001702506986090823
2210,Hotel Kinara,73.85929,18.44512,1.2890497751944445,0.32191858044444444,0.0013523932722389377
2211,Hotel Satkar,73.76683,18.45434,1.2874360913611111,0.32207949505555555,0.0007200193127119616
2212,Komal Vilas,73.84999,18.56616,1.2888874643611112,0.3240310646666667,0.001713938816528513
2213,Yum Kebab Veg NonVeg,73.88002,18.46687,1.2894115712777778,0.32229817836111113,0.0015478129866140884
2214,Darkness Fantasy,73.87963,18.53924,1.2894047646944446,0.3235612358888889,0.001769609124323437
2215,Fantasy's,73.87963,18.53924,1.2894047646944446,0.3235612358888889,0.001769609124323437
2216,Paul's,73.88735,18.48435,1.289539500138889,0.3226032529166667,0.0016399116092404961
2217,Hotel Shree Vinayaka Pure Veg,73.78191,18.56386,1.28769927925,0.3239909232777778,0.0013753167285597508
2218,Swarajya Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2219,Sufia Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2220,Tiktok Briyani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2221,Green Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2222,Lavangi Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2223,Zeenat Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2224,KSL Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2225,Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2226,Sha Ghosh Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2227,Abid Bhai's Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2228,Subhanallah Biriyani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2229,SV Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2230,Traditional Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2231,Soorma Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2232,F5 Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2233,Colaba Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2234,Ayesha Barkat Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2235,Aromas Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2236,Rajmudra Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2237,Suswad Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2238,CA Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2239,Suswaad Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2240,Sakshi Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2241,MM Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2242,Rahat Biryani house,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2243,Patil Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2244,Aarya Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2245,Pakko Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2246,Lazeez Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2247,NK's Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2248,Al Zayaka Biryani House,73.85961,18.44435,1.2890553600833334,0.3219051418055556,0.0013642409607430384
2249,Shree Ashapuri Dining Hall,73.78189,18.56387,1.2876989301944446,0.32399109780555563,0.001375540323483878
2250,Al Madina,73.88309,18.47227,1.2894651513055555,0.3223924233611112,0.0015833116329516362
2251,Al-Madina,73.88309,18.47227,1.2894651513055555,0.3223924233611112,0.0015833116329516362
2252,Jay Shree Executive,73.88982,18.50656,1.2895826085000002,0.32299087911111113,0.0017209936293313488
2253,Hotel Morya Snacks & Amrutalya,73.87836,18.46361,1.2893825996666668,0.32224128230555554,0.0015329705455790473
2254,Little Italy,73.88116,18.53718,1.2894314674444445,0.3235252831666667,0.0017739661320384916
2255,Akshay Pure Veg Family Restaurant,73.78253,18.56448,1.2877100999722222,0.32400174400000004,0.0013844985444704183
2256,Akashay Pure Veg,73.78253,18.56448,1.2877100999722222,0.32400174400000004,0.0013844985444704183
2257,Evergreen Bakery,73.88303,18.47162,1.289464104138889,0.32238107905555563,0.0015840215817899106
2258,Maharani Veg & Nonveg,73.82398,18.57414,1.2884335176111112,0.3241703378333333,0.001629890799548746
2259,Hotel Nisarg Misal House,73.82095,18.57445,1.2883806356944445,0.32417574819444445,0.0016185139083500159
2260,Modern Cafe,73.85086,18.56688,1.288902648277778,0.3240436306666667,0.0017329660971364517
2261,Cafe Maska,73.88459,18.47387,1.2894913304722224,0.32242034780555556,0.0016053080748856502
2262,Nawabish,73.88291,18.47,1.2894620098055556,0.32235280555555557,0.00158665333726306
2263,Dolphin Chinese Fast Food,73.82422,18.57466,1.2884377062777779,0.32417941327777783,0.0016398377753783107
2264,Daawat-E-Delhi,73.85093,18.5673,1.2889038699722224,0.32405096083333335,0.0017396542377703255
2265,Reddy's Fast Food,73.8777,18.54439,1.2893710808333336,0.3236511176944445,0.0017907238997236302
2266,Saba Shahi Darbar,73.78019,18.56421,1.2876692604722224,0.32399703175,0.0013860362988457207
2267,Hotel Al Quresh,73.83639,18.57299,1.2886501065833333,0.3241502671388889,0.001695059942908976
2268,King's Bakery,73.88223,18.46777,1.2894501419166668,0.32231388586111115,0.0015822909908521164
2269,The Maratha,73.8819,18.53833,1.2894443825000002,0.3235453538611111,0.0017952754623636494
2270,Buon Cibo- The Italian Cafe,73.77065,18.55748,1.2875027609722225,0.3238795745555556,0.0013108487214150617
2271,Kabana - Conrad Pune,73.88352,18.53565,1.289472656,0.3234985804166667,0.0017965917673364647
2272,Bhook,73.87776,18.5452,1.2893721280000001,0.3236652544444445,0.0017996767245612936
2273,Coriander Kitchen - Conrad Pune,73.8837,18.53576,1.2894757975000002,0.3235005002222222,0.0018002698561847318
2274,Sonali Bakery,73.87774,18.45962,1.2893717789444445,0.32217164572222223,0.0015417703282685066
2275,Pune Health Co,73.88546,18.47247,1.2895065143888889,0.3223959139166667,0.0016237095452464538
2276,Mini Dabba,73.88432,18.53582,1.2894866182222222,0.3235015473888889,0.0018102538023641252
2277,Hotel Sonai,73.76549,18.45116,1.287412704638889,0.32202399522222225,0.0007777431878845766
2278,Ithoba Misal,73.86772,18.44734,1.2891969021111114,0.3219573256111111,0.00146128180207006
2279,Om Shree Chinese Restaurant,73.89001,18.4833,1.2895859245277779,0.3225849275,0.001686723353932249
2280,Bhairavi,73.89002,18.48328,1.2895860990555557,0.32258457844444444,0.0016869072441615446
2281,Fa-bio Food Court,73.85998,18.44111,1.289061817611111,0.32184859480555555,0.001400474279927562
2282,JK Food Court,73.85998,18.44111,1.289061817611111,0.32184859480555555,0.001400474279927562
2283,Cafe Bhaijaan,73.88583,18.471,1.2895129719166667,0.3223702583333334,0.001633985959717392
2284,Tasty Corner,73.88302,18.53977,1.2894639296111112,0.32357048586111115,0.001824939866969639
2285,Radha Krishna Veg,73.87413,18.45278,1.2893087744166667,0.32205226872222226,0.0015229253587037673
2286,La Pizzeria,73.88349,18.53962,1.2894721324166665,0.3235678679444445,0.0018306330425683186
2287,Royal Foods,73.88656,18.47109,1.2895257124444446,0.32237182908333334,0.0016463180115266706
2288,Hotel Rubab,73.87028,18.44814,1.2892415812222222,0.32197128783333334,0.0014948741753257838
2289,The Bombay South,73.88967,18.47767,1.2895799905833334,0.3224866683611111,0.0016863073848631081
2290,Republic,73.88463,18.46622,1.2894920285833336,0.3222868340555556,0.0016288421680997701
2291,Red Hot Chinese Center,73.89381,18.49629,1.2896522450833334,0.3228116390833333,0.0017617902912574735
2292,Famous Caterers And Biryani House,73.81917,18.57845,1.28834956975,0.3242455593055556,0.0016767020315198674
2293,Latitude - Blue Diamond,73.88559,18.5381,1.2895087832499998,0.3235413397222222,0.0018489927872216954
2294,Whispering Bamboo - Blue Diamond,73.88559,18.5381,1.2895087832499998,0.3235413397222222,0.0018489927872216954
2295,Easy - Blue Diamond,73.88559,18.5381,1.2895087832499998,0.3235413397222222,0.0018489927872216954
2296,Caramel - Blue Diamond,73.88559,18.5381,1.2895087832499998,0.3235413397222222,0.0018489927872216954
2297,S A Biryani House,73.74255,18.50059,1.2870123379166667,0.32288668602777776,0.0009237645970580166
2298,Emerald,73.88557,18.53851,1.2895084341944445,0.32354849536111113,0.0018522258194444761
2299,Eternity Foods,73.8634,18.44098,1.2891215061111112,0.32184632594444446,0.0014516060207894125
2300,Shrusti Tiffin Services,73.7691,18.5608,1.2874757091666666,0.3239375177777778,0.001374288507963773
2301,Cafe Baghdadi,73.88577,18.46656,1.28951192475,0.322292768,0.0016470700143898745
2302,Post 91 - Goldmine Buffet,73.77397,18.56491,1.2875607041944446,0.3240092486944445,0.0014200282941705734
2303,Bhavnagri,73.88476,18.54119,1.2894942974444445,0.32359526880555556,0.001863743699562384
2304,Kebabsterr,73.81283,18.57908,1.288238919138889,0.3242565545555556,0.0016612291829044834
2305,Kebab King,73.81283,18.57908,1.288238919138889,0.3242565545555556,0.0016612291829044834
2306,MnM Kitchens,73.87885,18.45526,1.2893911515277778,0.32209555161111114,0.0015843154582283862
2307,Kitchens Of India,73.87885,18.45526,1.2893911515277778,0.32209555161111114,0.0015843154582283862
2308,New Biryani House,73.88896,18.47193,1.289567599111111,0.3223864894166667,0.0016855150141926354
2309,"Amul Ice Cream Parlour, Scoops 'N' Smiles",73.83829,18.4284,1.2886832668611112,0.32162677,0.0012731394190769183
2310,Savya Rasa,73.88654,18.53853,1.289525363388889,0.3235488444166667,0.00186711905669922
2311,Hotel Maharaja,73.88957,18.47317,1.2895782453055558,0.32240813086111114,0.0016930743352596015
2312,Zen Cafe,73.88653,18.53864,1.289525188861111,0.32355076422222223,0.0018679123949905158
2313,New Hotel Taj,73.88867,18.4705,1.2895625378055557,0.3223615319444445,0.0016843090627965491
2314,Bagban's Chef,73.89188,18.47867,1.2896185612222222,0.32250412113888893,0.001723375272952568
2315,Mitali Garden Restaurant,73.79008,18.57449,1.2878418684444446,0.3241764463055556,0.0015472269428606748
2316,Ice N Spice,73.89201,18.47867,1.2896208300833334,0.32250412113888893,0.0017256380522021695
2317,Hotel Nyahari,73.81235,18.58006,1.2882305418055555,0.32427365827777777,0.0016763034729207619
2318,Masala Darbar,73.77571,18.56757,1.287591072027778,0.3240556730833334,0.0014584221369267267
2319,Buddhas Food Palace,73.89387,18.48321,1.2896532922500001,0.32258335675,0.0017541089670321164
2320,Dario's,73.88816,18.53749,1.289553636888889,0.3235306935277778,0.0018830395287479855
2321,Shalimar Chinese Fast Food,73.8899,18.47136,1.2895840047222222,0.3223765413333334,0.0017032034834162356
2322,Bombay Seekh Paratha,73.89118,18.47417,1.2896063442777779,0.3224255836388889,0.0017187682434657782
2323,Cake Dior,73.88744,18.53946,1.2895410708888888,0.32356507549999997,0.0018887901528533062
2324,Patil Misal House,73.8194,18.58083,1.2883535838888889,0.3242870969166667,0.0017178095369487978
2325,Sharada Mastani,73.88152,18.54901,1.2894377504444445,0.3237317495277778,0.0018916755387426787
2326,Cafe Zam Zam,73.89112,18.47347,1.2896052971111112,0.3224133666944444,0.0017192273581779088
2327,Banglore Iyanger Bakery,73.81938,18.58091,1.2883532348333333,0.3242884931388889,0.0017190641038766557
2328,Cafe Pizzerio,73.81894,18.58093,1.2883455556111112,0.3242888421944444,0.001717391688221954
2329,Addah - The O Hotel,73.88762,18.53959,1.289544212388889,0.3235673443611111,0.0018926428664947236
2330,Cafe Bun Maska,73.89122,18.47343,1.289607042388889,0.3224126685833334,0.0017210468406901403
2331,Healthy Wealthy,73.88907,18.46833,1.289569518916667,0.3223236594166667,0.0016976317751862362
2332,Khandesh Express,73.81853,18.58115,1.2883383999722222,0.3242926818055556,0.0017192606751047748
2333,Real Taste,73.88907,18.46823,1.289569518916667,0.3223219141388889,0.001697947894545471
2334,KP Lounge,73.88668,18.54171,1.2895278067777778,0.32360434425,0.0018971349671213333
2335,Hotel Rudra,73.77294,18.43869,1.2875427278333336,0.3218063590833334,0.0008979951446817661
2336,Truffle Waffle,73.88673,18.54175,1.2895286794166667,0.3236050423611111,0.0018982422426171138
2337,Bite Me,73.81592,18.58128,1.2882928482222222,0.3242949506666667,0.001710416281014098
2338,Country Roads Cafe,73.89458,18.48223,1.2896656837222225,0.3225662530277778,0.0017670333149528423
2339,Agra Restaurant,73.89125,18.47235,1.2896075659722221,0.3223938195833333,0.0017240504601251784
2340,New Jagdamba Hotel,73.81716,18.58144,1.2883144896666667,0.32429774311111115,0.0017182283388491267
2341,Food Singh,73.83451,18.57985,1.2886172953611112,0.32426999319444444,0.00178979360199209
2342,South House,73.89218,18.4742,1.2896237970555555,0.32242610722222226,0.0017360363590972745
2343,Cafe Dot Com,73.81616,18.58164,1.2882970368888889,0.3243012336666667,0.0017174956810866971
2344,Yogi Tree,73.88758,18.54128,1.2895435142777778,0.32359683955555557,0.0019068161573207495
2345,Hotel Tiranga,73.86012,18.43513,1.289064261,0.3217442271944445,0.0014632414821664776
2346,Tulsi Malai Kulfi,73.81229,18.58183,1.288229494638889,0.32430454969444444,0.0017063959356446202
2347,Green Villa Restaurant,73.73941,18.49427,1.2869575361944448,0.32277638447222223,0.0009535315196214105
2348,The Wicked Way Down South,73.77061,18.56643,1.2875020628611114,0.3240357769166667,0.0014606697784500385
2349,Way Down South,73.77061,18.56643,1.2875020628611114,0.3240357769166667,0.0014606697784500385
2350,Way Down South Restaurant,73.77061,18.56643,1.2875020628611114,0.3240357769166667,0.0014606697784500385
2351,Golden Misal,73.89366,18.47564,1.2896496271666666,0.32245123922222224,0.00175895387583917
2352,Utopia,73.89692,18.48723,1.2897065232222222,0.3226535169166667,0.0018068606617412768
2353,Irani Cafe,73.7718,18.56757,1.2875228316666667,0.3240556730833334,0.0014743774568463652
2354,WiFi Tea Irani Cafe,73.7718,18.56757,1.2875228316666667,0.3240556730833334,0.0014743774568463652
